Lead_ID,Source,Program_Interested,Date_Enquired,Call_Attended,Demo_Attended,Follow_Ups,Days_to_First_Contact,Counselor_Name,Lead_Score,Converted
L11624,Instagram,BCOM,2025-04-18,Yes,Yes,4,3,Counselor_44,39,No
L11625,YouTube,MA,2025-02-25,Yes,Yes,1,0,Counselor_44,45,No
L11626,Facebook,MA,2025-02-15,Yes,Yes,5,4,Counselor_21,37,No
L11627,Facebook,BCA,2025-01-08,Yes,No,5,3,Counselor_13,30,No
L11628,Website,MBA,2025-03-15,Yes,No,2,1,Counselor_47,29,No
L11629,WhatsApp,PGCP,2025-04-13,No,No,2,1,Counselor_29,47,No
L11630,Facebook,MBA,2025-01-12,Yes,Yes,1,0,Counselor_26,32,No
L11631,Facebook,BCA,2025-04-08,Yes,Yes,1,4,Counselor_12,58,No
L11632,Google Ads,MSC,2025-04-15,Yes,Yes,3,4,Counselor_12,39,No
L11633,LinkedIn,MCOM,2025-03-01,Yes,No,3,5,Counselor_8,60,No
L11634,Instagram,PGDM,2025-04-24,Yes,No,3,2,Counselor_36,94,No
L11635,Facebook,BA,2025-03-08,Yes,Yes,5,3,Counselor_41,23,No
L11636,LinkedIn,MSC,2025-01-29,Yes,Yes,1,5,Counselor_42,33,No
L11637,Referral,BA,2025-02-09,No,No,1,2,Counselor_10,82,No
L11638,Instagram,MCA,2025-03-16,Yes,No,1,2,Counselor_11,56,No
L11639,Website,BCA,2025-04-17,Yes,Yes,1,4,Counselor_34,35,No
L11640,WhatsApp,MCOM,2025-02-08,Yes,No,2,0,Counselor_39,26,No
L11641,Website,BA,2025-01-05,Yes,No,6,0,Counselor_47,48,No
L11642,Website,MCOM,2025-01-13,Yes,No,1,3,Counselor_15,47,No
L11643,Instagram,MCOM,2025-03-01,No,No,1,1,Counselor_2,26,No
L11644,Instagram,PGCP,2025-02-07,No,No,0,4,Counselor_47,29,No
L11645,Facebook,BCA,2025-03-30,Yes,No,5,4,Counselor_27,79,No
L11646,Google Ads,PGCP,2025-02-01,Yes,No,5,2,Counselor_22,39,No
L11647,Referral,PGCP,2025-01-17,No,No,2,0,Counselor_13,72,No
L11648,Instagram,PGCP,2025-04-30,Yes,Yes,3,2,Counselor_8,36,No
L11649,WhatsApp,MA,2025-01-21,Yes,No,2,1,Counselor_31,73,No
L11650,Referral,MCOM,2025-02-11,No,No,1,1,Counselor_28,46,No
L11651,Facebook,BSC,2025-04-01,No,No,2,1,Counselor_22,36,No
L11652,LinkedIn,BCOM,2025-03-31,Yes,No,1,3,Counselor_28,70,No
L11653,WhatsApp,MBA,2025-04-29,No,No,2,3,Counselor_21,59,No
L11654,Facebook,BSC,2025-03-15,Yes,No,3,2,Counselor_19,93,No
L11655,Facebook,MSC,2025-02-27,No,No,1,1,Counselor_20,95,No
L11656,Referral,MCA,2025-03-03,Yes,Yes,5,3,Counselor_27,29,No
L11657,Website,MBA,2025-03-26,No,No,2,2,Counselor_35,38,No
L11658,YouTube,MBA,2025-04-08,Yes,No,5,3,Counselor_42,34,No
L11659,Referral,MSC,2025-04-06,Yes,Yes,5,2,Counselor_33,26,No
L11660,LinkedIn,MBA,2025-03-08,Yes,No,6,5,Counselor_43,71,No
L11661,Google Ads,PGCP,2025-04-29,Yes,No,2,4,Counselor_34,45,No
L11662,WhatsApp,BCA,2025-02-16,Yes,Yes,6,0,Counselor_23,86,Yes
L11663,Referral,BA,2025-01-28,No,No,2,4,Counselor_44,30,No
L11664,WhatsApp,BA,2025-02-23,Yes,No,3,2,Counselor_27,54,No
L11665,Referral,MBA,2025-03-05,Yes,No,4,5,Counselor_33,26,No
L11666,LinkedIn,BCA,2025-01-21,Yes,No,5,4,Counselor_3,94,No
L11667,Facebook,MA,2025-03-03,Yes,Yes,4,4,Counselor_14,23,No
L11668,Google Ads,PGDM,2025-04-15,Yes,No,5,5,Counselor_14,82,No
L11669,Google Ads,BA,2025-04-18,Yes,Yes,3,2,Counselor_9,66,Yes
L11670,WhatsApp,BSC,2025-03-08,Yes,No,3,2,Counselor_2,82,No
L11671,YouTube,BCA,2025-03-11,Yes,Yes,3,5,Counselor_49,22,No
L11672,Instagram,BCA,2025-01-11,Yes,No,5,5,Counselor_14,62,No
L11673,Website,MCA,2025-02-24,No,No,0,4,Counselor_31,93,No
L11674,Website,PGDM,2025-03-20,Yes,Yes,6,5,Counselor_29,76,Yes
L11675,Instagram,MBA,2025-03-10,No,No,0,1,Counselor_3,67,No
L11676,YouTube,PGDM,2025-04-23,Yes,Yes,2,0,Counselor_27,94,No
L11677,WhatsApp,MCA,2025-01-10,No,No,2,1,Counselor_37,42,No
L11678,Referral,BCA,2025-04-26,Yes,Yes,3,1,Counselor_41,52,No
L11679,Referral,MCA,2025-03-19,Yes,No,2,5,Counselor_40,39,No
L11680,Google Ads,MBA,2025-02-24,Yes,Yes,5,2,Counselor_24,40,No
L11681,Google Ads,BCOM,2025-04-03,No,No,2,5,Counselor_49,53,No
L11682,Instagram,BA,2025-03-01,Yes,No,1,4,Counselor_35,43,No
L11683,Facebook,MA,2025-01-31,No,No,0,0,Counselor_40,64,No
L11684,Instagram,MCA,2025-01-13,No,No,1,2,Counselor_41,87,No
L11685,YouTube,BCA,2025-03-26,Yes,Yes,4,2,Counselor_50,69,Yes
L11686,Google Ads,MBA,2025-04-19,Yes,No,1,2,Counselor_14,60,No
L11687,WhatsApp,BSC,2025-03-22,Yes,Yes,1,4,Counselor_10,50,No
L11688,LinkedIn,BSC,2025-04-22,Yes,Yes,3,0,Counselor_34,43,No
L11689,Google Ads,BSC,2025-03-24,No,No,1,5,Counselor_6,32,No
L11690,Google Ads,MSC,2025-02-22,Yes,Yes,3,3,Counselor_33,87,Yes
L11691,Instagram,MCOM,2025-02-14,No,No,2,3,Counselor_19,81,No
L11692,Referral,PGDM,2025-02-14,Yes,Yes,6,5,Counselor_21,83,Yes
L11693,Instagram,PGCP,2025-04-14,No,No,0,2,Counselor_18,83,No
L11694,YouTube,BA,2025-03-12,Yes,Yes,1,4,Counselor_29,64,No
L11695,Facebook,MA,2025-01-08,No,No,2,2,Counselor_21,45,No
L11696,YouTube,MBA,2025-04-18,Yes,No,6,3,Counselor_7,47,No
L11697,Instagram,MCOM,2025-04-17,No,No,2,3,Counselor_37,39,No
L11698,WhatsApp,MSC,2025-03-14,Yes,Yes,2,5,Counselor_43,79,No
L11699,Referral,MBA,2025-02-26,Yes,Yes,4,2,Counselor_30,27,No
L11700,YouTube,MCOM,2025-03-29,No,No,0,2,Counselor_8,83,No
L11701,Google Ads,PGDM,2025-01-04,Yes,No,6,5,Counselor_44,32,No
L11702,Facebook,BA,2025-02-15,No,No,0,0,Counselor_36,67,No
L11703,YouTube,MSC,2025-03-18,No,No,1,0,Counselor_26,54,No
L11704,Google Ads,BCOM,2025-03-10,Yes,No,5,2,Counselor_47,52,No
L11705,Referral,BA,2025-03-01,No,No,1,1,Counselor_6,22,No
L11706,YouTube,MCOM,2025-03-12,No,No,1,5,Counselor_46,59,No
L11707,LinkedIn,MBA,2025-03-06,No,No,1,5,Counselor_47,91,No
L11708,Instagram,MA,2025-04-30,No,No,2,5,Counselor_49,62,No
L11709,Instagram,BA,2025-01-02,Yes,Yes,5,3,Counselor_45,80,Yes
L11710,Facebook,BSC,2025-02-19,Yes,Yes,5,5,Counselor_12,54,No
L11711,Instagram,PGDM,2025-01-12,Yes,Yes,1,0,Counselor_30,55,No
L11712,YouTube,MSC,2025-01-27,Yes,Yes,1,1,Counselor_21,54,No
L11713,Instagram,BCA,2025-03-17,No,No,0,4,Counselor_8,71,No
L11714,Google Ads,BCA,2025-03-03,Yes,Yes,5,3,Counselor_41,91,No
L11715,Facebook,MSC,2025-02-27,Yes,No,6,2,Counselor_50,37,No
L11716,Facebook,MCA,2025-03-29,Yes,Yes,4,0,Counselor_18,68,Yes
L11717,Instagram,BSC,2025-02-28,Yes,No,6,3,Counselor_30,28,No
L11718,Facebook,BCOM,2025-04-08,Yes,Yes,5,5,Counselor_15,20,No
L11719,WhatsApp,MBA,2025-04-15,No,No,2,5,Counselor_36,30,No
L11720,LinkedIn,MBA,2025-03-18,No,No,2,1,Counselor_38,74,No
L11721,Referral,PGDM,2025-02-10,No,No,0,1,Counselor_22,84,No
L11722,YouTube,BCA,2025-04-27,Yes,Yes,6,1,Counselor_9,28,No
L11723,LinkedIn,BSC,2025-05-01,Yes,Yes,4,2,Counselor_7,74,No
L11724,WhatsApp,PGCP,2025-03-21,Yes,Yes,5,2,Counselor_33,46,No
L11725,Website,BCOM,2025-02-05,Yes,Yes,1,5,Counselor_19,65,Yes
L11726,LinkedIn,MCA,2025-03-07,Yes,Yes,6,2,Counselor_31,71,No
L11727,WhatsApp,MSC,2025-01-10,No,No,2,3,Counselor_8,50,No
L11728,WhatsApp,MBA,2025-04-27,Yes,No,5,1,Counselor_5,75,No
L11729,WhatsApp,MCA,2025-04-01,No,No,0,5,Counselor_49,55,No
L11730,Instagram,PGCP,2025-02-17,Yes,Yes,5,5,Counselor_44,74,No
L11731,Website,PGDM,2025-02-25,Yes,No,2,0,Counselor_30,62,No
L11732,WhatsApp,MCA,2025-02-24,Yes,Yes,2,4,Counselor_15,51,No
L11733,Instagram,MCA,2025-02-09,No,No,2,3,Counselor_25,83,No
L11734,YouTube,MA,2025-04-15,Yes,No,5,4,Counselor_2,20,No
L11735,Google Ads,BSC,2025-01-27,Yes,Yes,3,0,Counselor_24,68,No
L11736,Instagram,MA,2025-04-19,Yes,No,2,2,Counselor_37,66,No
L11737,Google Ads,MA,2025-04-29,Yes,Yes,1,1,Counselor_10,62,Yes
L11738,Instagram,MCOM,2025-02-05,Yes,Yes,1,2,Counselor_5,61,No
L11739,Facebook,BSC,2025-04-05,Yes,Yes,2,2,Counselor_4,56,No
L11740,WhatsApp,PGCP,2025-02-15,Yes,No,6,5,Counselor_16,85,No
L11741,LinkedIn,BCA,2025-01-23,Yes,Yes,5,0,Counselor_36,68,Yes
L11742,Instagram,PGDM,2025-01-21,Yes,Yes,4,3,Counselor_27,78,Yes
L11743,WhatsApp,MCA,2025-04-14,Yes,No,2,2,Counselor_27,68,No
L11744,Website,BA,2025-02-03,Yes,Yes,4,4,Counselor_38,67,No
L11745,Website,MBA,2025-02-02,No,No,1,4,Counselor_27,39,No
L11746,WhatsApp,MCA,2025-02-16,Yes,No,5,3,Counselor_27,35,No
L11747,WhatsApp,BSC,2025-03-13,Yes,Yes,5,5,Counselor_48,91,No
L11748,LinkedIn,BCA,2025-01-09,Yes,Yes,1,3,Counselor_41,70,No
L11749,LinkedIn,MSC,2025-02-14,Yes,No,5,4,Counselor_25,90,No
L11750,Website,MCA,2025-01-22,No,No,0,2,Counselor_31,33,No
L11751,Google Ads,BSC,2025-01-15,No,No,2,1,Counselor_26,51,No
L11752,Instagram,BSC,2025-03-05,Yes,Yes,4,0,Counselor_7,86,Yes
L11753,YouTube,BCA,2025-02-05,No,No,1,0,Counselor_47,88,No
L11754,YouTube,MBA,2025-01-09,Yes,Yes,4,2,Counselor_36,20,No
L11755,Google Ads,PGCP,2025-04-17,Yes,No,4,2,Counselor_24,60,No
L11756,LinkedIn,PGCP,2025-03-31,Yes,Yes,6,0,Counselor_21,65,Yes
L11757,Instagram,BA,2025-01-07,No,No,1,4,Counselor_36,55,No
L11758,Facebook,BSC,2025-01-10,Yes,No,2,4,Counselor_36,29,No
L11759,Website,MCOM,2025-04-01,Yes,Yes,3,3,Counselor_50,46,No
L11760,Google Ads,MCOM,2025-04-02,Yes,Yes,2,0,Counselor_32,86,Yes
L11761,Instagram,PGDM,2025-01-12,Yes,Yes,1,3,Counselor_24,92,Yes
L11762,Referral,MSC,2025-03-26,Yes,No,2,5,Counselor_43,94,No
L11763,WhatsApp,MCA,2025-01-14,Yes,No,4,2,Counselor_4,44,No
L11764,Referral,MCA,2025-03-01,Yes,Yes,6,2,Counselor_5,56,No
L11765,LinkedIn,MSC,2025-04-19,Yes,Yes,5,0,Counselor_28,87,No
L11766,WhatsApp,BSC,2025-02-15,Yes,Yes,4,1,Counselor_3,77,Yes
L11767,Google Ads,MCA,2025-04-30,Yes,Yes,6,0,Counselor_7,89,No
L11768,Google Ads,BCOM,2025-04-01,No,No,1,3,Counselor_36,70,No
L11769,LinkedIn,MSC,2025-03-06,No,No,2,0,Counselor_34,33,No
L11770,WhatsApp,MA,2025-04-07,Yes,Yes,5,5,Counselor_27,36,No
L11771,WhatsApp,BCA,2025-03-27,No,No,0,2,Counselor_18,20,No
L11772,YouTube,PGDM,2025-04-18,No,No,0,3,Counselor_8,91,No
L11773,Facebook,MSC,2025-02-18,Yes,No,4,1,Counselor_4,59,No
L11774,Referral,BSC,2025-02-27,Yes,No,6,2,Counselor_34,32,No
L11775,Google Ads,MSC,2025-01-03,Yes,Yes,4,2,Counselor_10,66,Yes
L11776,WhatsApp,BA,2025-01-05,Yes,No,2,4,Counselor_48,53,No
L11777,Google Ads,BCA,2025-03-29,Yes,No,3,4,Counselor_31,47,No
L11778,Google Ads,MBA,2025-02-10,No,No,1,0,Counselor_30,87,No
L11779,Facebook,BCOM,2025-02-13,No,No,2,2,Counselor_26,45,No
L11780,Google Ads,MA,2025-01-09,Yes,Yes,5,5,Counselor_12,66,No
L11781,Website,BSC,2025-05-01,Yes,No,5,1,Counselor_22,31,No
L11782,WhatsApp,MCA,2025-03-10,Yes,Yes,6,5,Counselor_12,76,No
L11783,WhatsApp,PGCP,2025-04-10,No,No,0,0,Counselor_4,29,No
L11784,LinkedIn,BCA,2025-01-30,No,No,1,4,Counselor_11,27,No
L11785,YouTube,BSC,2025-01-30,No,No,0,4,Counselor_14,82,No
L11786,Website,BCA,2025-03-20,No,No,1,1,Counselor_32,83,No
L11787,Facebook,MSC,2025-03-20,No,No,1,1,Counselor_35,57,No
L11788,Google Ads,PGDM,2025-02-06,No,No,1,2,Counselor_45,82,No
L11789,YouTube,PGCP,2025-03-11,Yes,No,5,0,Counselor_14,38,No
L11790,Referral,BCA,2025-02-08,Yes,Yes,1,0,Counselor_1,32,No
L11791,Facebook,BSC,2025-03-14,No,No,1,4,Counselor_14,65,No
L11792,Google Ads,MSC,2025-03-17,Yes,Yes,1,4,Counselor_36,93,No
L11793,WhatsApp,PGDM,2025-03-17,Yes,Yes,4,3,Counselor_12,72,No
L11794,Referral,BCOM,2025-04-21,Yes,No,1,2,Counselor_30,88,No
L11795,Referral,BCOM,2025-03-31,Yes,No,4,1,Counselor_26,37,No
L11796,Instagram,BCOM,2025-03-06,Yes,Yes,2,5,Counselor_48,29,No
L11797,Google Ads,MCOM,2025-03-13,No,No,2,5,Counselor_48,59,No
L11798,YouTube,PGCP,2025-03-18,Yes,Yes,2,2,Counselor_48,80,Yes
L11799,Website,MCOM,2025-04-25,Yes,No,1,4,Counselor_9,65,No
L11800,LinkedIn,BSC,2025-01-17,Yes,Yes,6,0,Counselor_37,91,No
L11801,Website,MCA,2025-02-13,Yes,No,2,1,Counselor_20,90,No
L11802,Google Ads,BCOM,2025-04-30,No,No,0,1,Counselor_17,58,No
L11803,YouTube,BCOM,2025-03-11,Yes,No,2,3,Counselor_33,65,No
L11804,WhatsApp,PGDM,2025-04-20,Yes,No,1,2,Counselor_45,37,No
L11805,Google Ads,MA,2025-04-25,Yes,No,2,5,Counselor_20,39,No
L11806,Google Ads,PGCP,2025-02-03,No,No,0,1,Counselor_3,49,No
L11807,Google Ads,BCA,2025-01-06,No,No,0,5,Counselor_16,33,No
L11808,Facebook,MCOM,2025-02-01,No,No,2,1,Counselor_41,74,No
L11809,LinkedIn,PGDM,2025-04-11,Yes,Yes,3,4,Counselor_43,44,No
L11810,Facebook,MCA,2025-01-12,Yes,Yes,6,5,Counselor_49,62,Yes
L11811,WhatsApp,BCOM,2025-02-21,Yes,Yes,3,2,Counselor_4,29,No
L11812,Instagram,MCOM,2025-01-25,Yes,Yes,6,2,Counselor_34,85,Yes
L11813,Referral,BCOM,2025-01-22,No,No,0,3,Counselor_36,86,No
L11814,YouTube,BCA,2025-02-09,Yes,No,6,0,Counselor_24,71,No
L11815,LinkedIn,BCA,2025-04-28,Yes,No,1,3,Counselor_17,88,No
L11816,Facebook,MCA,2025-03-14,Yes,Yes,3,2,Counselor_19,38,No
L11817,LinkedIn,BCA,2025-01-31,No,No,0,2,Counselor_32,43,No
L11818,Website,BCA,2025-01-12,Yes,Yes,3,5,Counselor_23,37,No
L11819,Facebook,BCA,2025-03-14,Yes,No,2,2,Counselor_37,69,No
L11820,LinkedIn,MA,2025-02-27,Yes,No,1,5,Counselor_7,43,No
L11821,Instagram,MA,2025-03-14,Yes,No,1,3,Counselor_31,45,No
L11822,YouTube,MCOM,2025-04-27,Yes,No,4,1,Counselor_41,41,No
L11823,Website,MCA,2025-01-13,Yes,No,3,1,Counselor_16,88,No
L11824,Referral,BSC,2025-02-04,No,No,1,2,Counselor_35,54,No
L11825,Referral,BCOM,2025-02-05,Yes,No,6,4,Counselor_2,68,No
L11826,LinkedIn,MBA,2025-03-18,No,No,0,3,Counselor_22,32,No
L11827,Facebook,BCA,2025-03-21,Yes,No,3,1,Counselor_14,26,No
L11828,Google Ads,PGDM,2025-03-28,Yes,No,6,2,Counselor_11,58,No
L11829,WhatsApp,BA,2025-02-25,Yes,Yes,5,4,Counselor_40,71,Yes
L11830,Instagram,MCA,2025-02-02,Yes,Yes,5,4,Counselor_44,29,No
L11831,Instagram,MSC,2025-01-14,No,No,2,0,Counselor_38,77,No
L11832,Google Ads,MCA,2025-02-24,Yes,Yes,1,0,Counselor_29,37,No
L11833,Referral,MCOM,2025-03-25,Yes,Yes,5,0,Counselor_37,23,No
L11834,Instagram,MA,2025-04-19,Yes,Yes,4,0,Counselor_34,27,No
L11835,Referral,PGCP,2025-04-14,Yes,Yes,6,2,Counselor_29,39,No
L11836,Instagram,BA,2025-01-06,Yes,Yes,5,5,Counselor_32,34,No
L11837,YouTube,MSC,2025-03-07,Yes,Yes,6,3,Counselor_8,55,No
L11838,Instagram,PGDM,2025-04-27,No,No,0,1,Counselor_3,33,No
L11839,Website,BCOM,2025-03-28,Yes,No,3,2,Counselor_33,45,No
L11840,Instagram,MBA,2025-02-25,Yes,Yes,5,4,Counselor_39,34,No
L11841,WhatsApp,BA,2025-02-08,Yes,Yes,4,1,Counselor_48,72,Yes
L11842,Website,BCA,2025-03-31,No,No,2,1,Counselor_40,20,No
L11843,Referral,MSC,2025-01-15,Yes,Yes,5,0,Counselor_38,34,No
L11844,WhatsApp,PGCP,2025-04-28,Yes,Yes,6,5,Counselor_4,91,Yes
L11845,LinkedIn,MCOM,2025-02-11,No,No,1,1,Counselor_34,31,No
L11846,Website,BA,2025-01-05,Yes,Yes,5,2,Counselor_26,60,No
L11847,Facebook,MSC,2025-04-25,Yes,Yes,5,3,Counselor_11,82,Yes
L11848,Google Ads,PGDM,2025-03-09,No,No,1,1,Counselor_1,38,No
L11849,Referral,MCOM,2025-02-14,Yes,Yes,2,3,Counselor_18,71,No
L11850,WhatsApp,MCA,2025-03-27,Yes,No,4,4,Counselor_21,65,No
L11851,Facebook,BCOM,2025-04-18,Yes,Yes,4,4,Counselor_40,34,No
L11852,YouTube,PGCP,2025-01-28,No,No,0,1,Counselor_39,69,No
L11853,Google Ads,MBA,2025-04-28,Yes,Yes,3,4,Counselor_24,88,No
L11854,Website,PGCP,2025-02-04,No,No,1,4,Counselor_38,74,No
L11855,Referral,MSC,2025-03-10,No,No,1,5,Counselor_8,87,No
L11856,YouTube,BA,2025-03-09,Yes,No,2,1,Counselor_23,34,No
L11857,WhatsApp,MBA,2025-04-12,Yes,Yes,1,2,Counselor_44,22,No
L11858,Facebook,PGDM,2025-03-06,Yes,No,5,5,Counselor_44,33,No
L11859,LinkedIn,MCA,2025-02-17,Yes,Yes,2,4,Counselor_3,94,Yes
L11860,Facebook,BCA,2025-03-30,Yes,Yes,2,4,Counselor_38,32,No
L11861,Website,MCOM,2025-01-13,No,No,0,0,Counselor_39,79,No
L11862,LinkedIn,BA,2025-01-26,Yes,No,3,4,Counselor_20,24,No
L11863,Google Ads,MBA,2025-04-06,No,No,0,1,Counselor_29,46,No
L11864,LinkedIn,PGCP,2025-01-05,Yes,No,5,1,Counselor_35,76,No
L11865,LinkedIn,MA,2025-03-10,Yes,Yes,6,5,Counselor_22,71,Yes
L11866,Google Ads,BSC,2025-03-09,Yes,Yes,2,5,Counselor_43,68,Yes
L11867,WhatsApp,BA,2025-02-13,Yes,Yes,6,2,Counselor_36,31,No
L11868,WhatsApp,BCA,2025-04-19,Yes,No,3,0,Counselor_27,64,No
L11869,Instagram,MSC,2025-02-25,No,No,2,1,Counselor_40,45,No
L11870,Instagram,BA,2025-03-01,Yes,No,1,5,Counselor_46,84,No
L11871,WhatsApp,BCA,2025-03-21,Yes,Yes,4,5,Counselor_4,58,No
L11872,LinkedIn,PGDM,2025-04-02,No,No,2,0,Counselor_37,95,No
L11873,Facebook,MCA,2025-03-16,Yes,Yes,5,2,Counselor_27,57,No
L11874,Facebook,BA,2025-03-05,Yes,No,1,2,Counselor_21,33,No
L11875,YouTube,MA,2025-02-20,Yes,No,5,2,Counselor_19,50,No
L11876,Google Ads,PGDM,2025-03-16,Yes,Yes,6,0,Counselor_16,57,No
L11877,LinkedIn,MBA,2025-01-23,Yes,Yes,5,1,Counselor_12,85,Yes
L11878,YouTube,BSC,2025-01-28,Yes,No,3,0,Counselor_7,76,No
L11879,Referral,BCOM,2025-04-17,Yes,Yes,3,4,Counselor_32,63,No
L11880,LinkedIn,BCA,2025-02-11,Yes,Yes,2,0,Counselor_8,73,Yes
L11881,WhatsApp,MSC,2025-01-08,Yes,No,1,5,Counselor_32,56,No
L11882,Referral,MA,2025-03-15,Yes,No,5,5,Counselor_3,20,No
L11883,YouTube,PGDM,2025-01-07,Yes,Yes,2,0,Counselor_24,92,No
L11884,YouTube,MBA,2025-02-04,Yes,No,1,2,Counselor_39,51,No
L11885,Referral,PGCP,2025-03-06,Yes,No,2,0,Counselor_8,33,No
L11886,WhatsApp,MBA,2025-05-01,Yes,Yes,4,4,Counselor_6,51,No
L11887,Facebook,BCOM,2025-03-28,Yes,Yes,1,0,Counselor_37,76,No
L11888,LinkedIn,MSC,2025-03-06,Yes,No,6,3,Counselor_3,85,No
L11889,YouTube,MCOM,2025-02-16,No,No,1,0,Counselor_34,77,No
L11890,WhatsApp,MA,2025-03-08,Yes,Yes,4,3,Counselor_46,37,No
L11891,WhatsApp,BCOM,2025-03-16,Yes,Yes,3,2,Counselor_33,91,No
L11892,Website,BSC,2025-02-13,Yes,Yes,3,3,Counselor_23,81,No
L11893,YouTube,PGCP,2025-03-18,Yes,Yes,2,1,Counselor_3,40,No
L11894,Google Ads,MCOM,2025-04-11,Yes,Yes,1,1,Counselor_46,48,No
L11895,YouTube,MBA,2025-04-01,No,No,1,0,Counselor_10,53,No
L11896,Instagram,BCA,2025-03-03,Yes,Yes,3,4,Counselor_10,87,No
L11897,WhatsApp,BCA,2025-04-24,Yes,No,1,2,Counselor_37,30,No
L11898,WhatsApp,BA,2025-02-20,Yes,No,1,0,Counselor_24,93,No
L11899,Facebook,MSC,2025-01-01,No,No,2,0,Counselor_35,54,No
L11900,LinkedIn,PGDM,2025-03-22,Yes,Yes,3,0,Counselor_32,62,No
L11901,LinkedIn,MSC,2025-03-20,Yes,Yes,5,2,Counselor_10,33,No
L11902,Google Ads,PGCP,2025-01-20,No,No,2,3,Counselor_22,33,No
L11903,YouTube,BCOM,2025-02-22,No,No,1,2,Counselor_45,24,No
L11904,Website,BCOM,2025-01-17,Yes,No,6,1,Counselor_22,88,No
L11905,Facebook,BCOM,2025-04-25,No,No,2,4,Counselor_11,85,No
L11906,Facebook,BSC,2025-03-20,Yes,Yes,3,3,Counselor_34,65,Yes
L11907,Google Ads,BCA,2025-02-20,Yes,Yes,5,4,Counselor_30,63,Yes
L11908,Google Ads,MCA,2025-03-31,Yes,No,2,0,Counselor_30,80,No
L11909,WhatsApp,BCOM,2025-04-16,Yes,Yes,4,2,Counselor_39,50,No
L11910,Website,BSC,2025-01-04,Yes,No,4,4,Counselor_42,55,No
L11911,Google Ads,MCOM,2025-02-17,No,No,0,5,Counselor_42,81,No
L11912,Website,MA,2025-01-08,Yes,No,5,3,Counselor_15,51,No
L11913,Instagram,MSC,2025-02-12,Yes,Yes,6,0,Counselor_8,49,No
L11914,Instagram,MA,2025-02-05,No,No,1,2,Counselor_12,36,No
L11915,YouTube,MCOM,2025-04-09,Yes,No,2,2,Counselor_10,58,No
L11916,Instagram,MCOM,2025-01-30,Yes,No,1,0,Counselor_2,59,No
L11917,Website,BCOM,2025-02-09,Yes,Yes,1,4,Counselor_12,78,Yes
L11918,YouTube,BSC,2025-03-06,Yes,No,6,1,Counselor_49,60,No
L11919,Website,BSC,2025-03-20,Yes,No,3,1,Counselor_18,28,No
L11920,Google Ads,PGDM,2025-01-24,No,No,2,4,Counselor_38,94,No
L11921,Instagram,MCOM,2025-01-25,No,No,0,0,Counselor_18,23,No
L11922,WhatsApp,MA,2025-04-20,Yes,Yes,6,5,Counselor_38,84,No
L11923,YouTube,PGDM,2025-03-15,Yes,Yes,3,3,Counselor_8,52,No
L11924,Website,MA,2025-04-09,Yes,No,1,3,Counselor_2,22,No
L11925,Facebook,MA,2025-01-24,Yes,No,5,3,Counselor_19,88,No
L11926,WhatsApp,BA,2025-03-05,Yes,Yes,4,4,Counselor_47,87,No
L11927,Facebook,BCOM,2025-02-27,Yes,No,5,1,Counselor_41,53,No
L11928,Instagram,MCA,2025-04-20,Yes,Yes,6,1,Counselor_19,65,Yes
L11929,Referral,MBA,2025-02-27,Yes,Yes,2,2,Counselor_47,38,No
L11930,WhatsApp,PGDM,2025-02-27,Yes,Yes,2,5,Counselor_13,58,No
L11931,Instagram,BCOM,2025-04-06,No,No,0,5,Counselor_46,21,No
L11932,Facebook,MBA,2025-02-02,No,No,1,2,Counselor_29,89,No
L11933,Google Ads,PGCP,2025-02-20,No,No,1,1,Counselor_50,76,No
L11934,Instagram,MA,2025-01-09,Yes,Yes,1,1,Counselor_47,43,No
L11935,WhatsApp,PGDM,2025-02-01,Yes,No,2,4,Counselor_29,88,No
L11936,Facebook,MBA,2025-02-01,No,No,1,1,Counselor_16,51,No
L11937,Facebook,PGDM,2025-04-13,No,No,2,2,Counselor_40,43,No
L11938,Website,BCA,2025-02-18,Yes,Yes,1,4,Counselor_16,45,No
L11939,Google Ads,MCOM,2025-01-28,Yes,Yes,5,0,Counselor_49,61,Yes
L11940,YouTube,PGCP,2025-04-25,No,No,0,5,Counselor_40,61,No
L11941,WhatsApp,BSC,2025-03-08,Yes,Yes,6,1,Counselor_14,81,No
L11942,Google Ads,BCA,2025-02-13,Yes,Yes,6,1,Counselor_34,52,No
L11943,Referral,PGCP,2025-02-18,Yes,No,2,2,Counselor_45,85,No
L11944,Google Ads,PGDM,2025-03-05,No,No,2,5,Counselor_21,23,No
L11945,LinkedIn,BSC,2025-03-18,Yes,Yes,5,4,Counselor_35,20,No
L11946,Website,MSC,2025-01-15,Yes,Yes,3,0,Counselor_24,41,No
L11947,Facebook,BCA,2025-04-30,Yes,No,1,4,Counselor_10,32,No
L11948,Website,BCOM,2025-03-15,Yes,Yes,4,3,Counselor_38,90,No
L11949,YouTube,MCOM,2025-02-13,Yes,Yes,6,5,Counselor_16,76,Yes
L11950,Referral,MBA,2025-01-05,Yes,No,4,1,Counselor_15,91,No
L11951,WhatsApp,BSC,2025-01-14,Yes,Yes,2,3,Counselor_50,54,No
L11952,LinkedIn,MSC,2025-03-02,Yes,No,2,5,Counselor_30,76,No
L11953,Instagram,MBA,2025-04-08,Yes,Yes,6,0,Counselor_46,91,No
